batch,epoch,train_accuracy,train_loss
3592.0,27.0,0.8125,0.5496349
3593.0,27.0,0.90625,0.31499204
3594.0,27.0,0.84375,0.65616107
3595.0,27.0,0.875,0.4923378
3596.0,27.0,0.78125,0.7976515
3597.0,27.0,0.8125,0.4807918
3598.0,27.0,0.90625,0.60019165
3599.0,27.0,0.71875,0.8404481
3600.0,27.0,0.90625,0.55187356
3601.0,27.0,0.84375,0.5176844
3602.0,27.0,0.84375,0.5340104
3603.0,27.0,0.90625,0.5561754
3604.0,27.0,0.84375,0.5438242
3605.0,27.0,0.875,0.5542856
3606.0,27.0,0.90625,0.55155665
3607.0,27.0,0.8125,0.82327455
3608.0,27.0,0.90625,0.4727368
3609.0,27.0,0.84375,0.7680115
3610.0,27.0,0.84375,0.6800463
3611.0,27.0,0.78125,0.80869156
3612.0,27.0,0.90625,0.32821593
3613.0,27.0,0.8125,0.7979067
3614.0,27.0,0.84375,0.6246739
3615.0,27.0,0.84375,0.80325985
3616.0,27.0,0.9375,0.36374432
3617.0,27.0,0.8125,0.62591624
3618.0,27.0,0.9375,0.40950322
3619.0,27.0,0.84375,0.5318287
3620.0,27.0,0.78125,0.711355
3621.0,27.0,0.8125,0.70272595
3622.0,27.0,0.78125,0.9399285
3623.0,27.0,0.8125,0.7601719
3624.0,27.0,0.90625,0.57607234
3625.0,27.0,0.84375,0.8247454
3626.0,27.0,0.875,0.4772219
3627.0,27.0,0.875,0.67078954
3628.0,27.0,0.84375,0.701501
3629.0,27.0,0.8125,0.6165839
3630.0,27.0,0.875,0.57460314
3631.0,27.0,0.84375,0.7690453
3632.0,27.0,0.9375,0.3187908
3633.0,27.0,0.78125,0.7811586
3634.0,27.0,0.875,0.593809
3635.0,27.0,0.84375,0.4235844
3636.0,27.0,0.9375,0.32094663
3637.0,27.0,0.84375,0.7064262
3638.0,27.0,0.8125,0.6724549
3639.0,27.0,0.84375,0.5751942
3640.0,27.0,0.78125,0.63993365
3641.0,27.0,0.6875,0.95840603
3642.0,27.0,0.78125,0.62651294
3643.0,27.0,0.875,0.54683024
3644.0,27.0,0.90625,0.387015
3645.0,27.0,0.75,0.91053873
3646.0,27.0,0.78125,0.9633043
3647.0,27.0,0.75,0.7864307
3648.0,27.0,0.8125,0.72678035
3649.0,27.0,0.90625,0.44381738
3650.0,27.0,0.90625,0.6123456
3651.0,27.0,0.8125,0.8450193
3652.0,27.0,0.78125,0.64151466
3653.0,27.0,0.90625,0.5497972
3654.0,27.0,0.90625,0.3606962
3655.0,27.0,0.84375,0.43396276
3656.0,27.0,0.90625,0.398965
3657.0,27.0,0.78125,0.77682734
3658.0,27.0,0.90625,0.5530413
3659.0,27.0,0.8125,0.9245006
3660.0,27.0,0.78125,0.606367
3661.0,27.0,0.9375,0.39339218
3662.0,27.0,0.8125,0.6782296
3663.0,27.0,0.875,0.40859896
3664.0,27.0,0.9375,0.35333258
3665.0,27.0,0.875,0.69760615
3666.0,27.0,0.875,0.49830732
3667.0,27.0,0.8125,0.60358095
3668.0,27.0,0.90625,0.4366739
3669.0,27.0,0.90625,0.3589004
3670.0,27.0,0.875,0.46277404
3671.0,27.0,0.875,0.4775055
3672.0,27.0,0.8333333333333334,0.37933588
3673.0,28.0,0.84375,0.5481751
3674.0,28.0,0.9375,0.26174137
3675.0,28.0,0.84375,0.71399915
3676.0,28.0,0.875,0.527946
3677.0,28.0,0.90625,0.41591167
3678.0,28.0,0.9375,0.37961525
3679.0,28.0,0.96875,0.4705319
3680.0,28.0,0.90625,0.48279124
3681.0,28.0,0.90625,0.38752005
3682.0,28.0,0.875,0.6067188
3683.0,28.0,0.90625,0.34982598
3684.0,28.0,0.90625,0.45055336
3685.0,28.0,0.84375,0.7724616
3686.0,28.0,0.90625,0.47800675
3687.0,28.0,0.84375,0.43975848
3688.0,28.0,0.875,0.3639853
3689.0,28.0,0.875,0.42412412
3690.0,28.0,0.875,0.67769665
3691.0,28.0,0.84375,0.53288597
3692.0,28.0,0.84375,0.60492283
3693.0,28.0,0.8125,0.56552094
3694.0,28.0,0.84375,0.80801016
3695.0,28.0,0.78125,0.7317376
3696.0,28.0,0.8125,0.5854228
3697.0,28.0,0.8125,0.7001532
3698.0,28.0,0.90625,0.5278882
3699.0,28.0,0.9375,0.46475405
3700.0,28.0,0.9375,0.45679945
3701.0,28.0,0.90625,0.41466203
3702.0,28.0,0.84375,0.64869374
3703.0,28.0,0.84375,0.6429158
3704.0,28.0,0.75,0.87730783
3705.0,28.0,0.90625,0.52801925
3706.0,28.0,0.84375,0.5807135
3707.0,28.0,0.875,0.4890706
3708.0,28.0,0.875,0.59704465
3709.0,28.0,0.90625,0.39671788
3710.0,28.0,0.90625,0.5218006
3711.0,28.0,0.875,0.75947094
3712.0,28.0,0.90625,0.5280563
3713.0,28.0,0.875,0.5919484
3714.0,28.0,0.9375,0.35373577
3715.0,28.0,0.8125,0.74463415
3716.0,28.0,0.78125,0.7463707
3717.0,28.0,0.8125,0.52709293
3718.0,28.0,0.875,0.5656026
3719.0,28.0,0.96875,0.33949253
3720.0,28.0,0.9375,0.35917774
3721.0,28.0,0.90625,0.41933697
3722.0,28.0,0.75,0.8831359
3723.0,28.0,0.875,0.48988488
3724.0,28.0,0.875,0.532429
3725.0,28.0,0.875,0.6916955
3726.0,28.0,0.9375,0.38256162
3727.0,28.0,0.90625,0.5571943
3728.0,28.0,0.90625,0.525807
3729.0,28.0,0.90625,0.5125112
3730.0,28.0,0.9375,0.39930338
3731.0,28.0,0.84375,0.7188667
3732.0,28.0,1.0,0.21982786
3733.0,28.0,0.84375,0.5447186
3734.0,28.0,0.875,0.50556934
3735.0,28.0,0.875,0.4557422
3736.0,28.0,0.875,0.6803005
3737.0,28.0,0.84375,0.6479881
3738.0,28.0,0.9375,0.3842449
3739.0,28.0,0.875,0.53796214
3740.0,28.0,0.875,0.42134586
3741.0,28.0,0.75,0.59196633
3742.0,28.0,0.84375,0.8017273
3743.0,28.0,0.71875,0.94620943
3744.0,28.0,0.9375,0.500737
3745.0,28.0,0.9375,0.30415618
3746.0,28.0,0.875,0.50956416
3747.0,28.0,0.9375,0.3791319
3748.0,28.0,0.84375,0.64753175
3749.0,28.0,0.8125,0.7603771
3750.0,28.0,0.8125,0.7133855
3751.0,28.0,0.84375,0.61292404
3752.0,28.0,0.8125,0.6557235
3753.0,28.0,0.90625,0.41930312
3754.0,28.0,0.78125,0.72847325
3755.0,28.0,0.78125,0.7984176
3756.0,28.0,0.8125,0.88809955
3757.0,28.0,0.75,0.7787572
3758.0,28.0,0.84375,0.6596749
3759.0,28.0,0.9375,0.32039732
3760.0,28.0,0.8125,0.5657368
3761.0,28.0,0.90625,0.51485527
3762.0,28.0,0.90625,0.65158135
3763.0,28.0,0.90625,0.33248076
3764.0,28.0,0.875,0.5779827
3765.0,28.0,0.78125,0.8172183
3766.0,28.0,0.8125,0.6482616
3767.0,28.0,0.9375,0.2941514
3768.0,28.0,0.84375,0.43381637
3769.0,28.0,0.875,0.4571216
3770.0,28.0,0.9375,0.45803514
3771.0,28.0,0.90625,0.5273404
3772.0,28.0,0.875,0.56298894
3773.0,28.0,0.90625,0.46402082
3774.0,28.0,0.78125,0.78006244
3775.0,28.0,0.9375,0.52391464
3776.0,28.0,0.9375,0.49642414
3777.0,28.0,0.9375,0.35638598
3778.0,28.0,0.75,1.0687196
3779.0,28.0,0.875,0.7949454
3780.0,28.0,0.8125,0.79389364
3781.0,28.0,0.84375,0.6408106
3782.0,28.0,0.875,0.72908986
3783.0,28.0,0.75,0.71363556
3784.0,28.0,0.84375,0.6686562
3785.0,28.0,0.875,0.440134
3786.0,28.0,0.8125,0.55320877
3787.0,28.0,0.875,0.56726027
3788.0,28.0,0.90625,0.6145079
3789.0,28.0,0.875,0.4950938
3790.0,28.0,0.875,0.4917858
3791.0,28.0,0.875,0.6780345
3792.0,28.0,0.84375,0.54525167
3793.0,28.0,0.71875,0.9749319
3794.0,28.0,0.90625,0.5842054
3795.0,28.0,0.8125,0.5102217
3796.0,28.0,0.75,0.7567061
3797.0,28.0,0.875,0.64857405
3798.0,28.0,0.875,0.60366684
3799.0,28.0,0.875,0.55385554
3800.0,28.0,0.875,0.5355502
3801.0,28.0,0.84375,0.60207075
3802.0,28.0,0.8125,0.71893674
3803.0,28.0,0.8125,0.847103
3804.0,28.0,0.875,0.5215497
3805.0,28.0,0.84375,0.5078202
3806.0,28.0,0.90625,0.5438305
3807.0,28.0,0.90625,0.47807747
3808.0,28.0,0.6666666666666666,1.0470942
3809.0,29.0,0.75,0.90415096
3810.0,29.0,0.84375,0.56001496
3811.0,29.0,0.90625,0.47659755
3812.0,29.0,0.78125,0.66086113
3813.0,29.0,0.90625,0.38674414
3814.0,29.0,0.84375,0.593159
3815.0,29.0,0.875,0.51530606
3816.0,29.0,0.90625,0.4523517
3817.0,29.0,0.875,0.60717714
3818.0,29.0,0.78125,0.84211665
3819.0,29.0,0.875,0.65757465
3820.0,29.0,0.90625,0.4087077
3821.0,29.0,0.875,0.52332795
3822.0,29.0,0.84375,0.6745879
3823.0,29.0,0.75,0.7982399
3824.0,29.0,0.71875,0.9143537
3825.0,29.0,0.96875,0.35533434
3826.0,29.0,0.875,0.3932117
3827.0,29.0,0.84375,0.58178914
3828.0,29.0,0.8125,0.7045
3829.0,29.0,0.875,0.56890714
3830.0,29.0,0.78125,0.60649645
3831.0,29.0,0.84375,0.5579133
3832.0,29.0,0.9375,0.32275838
3833.0,29.0,0.8125,0.60644
3834.0,29.0,0.9375,0.37258145
3835.0,29.0,0.875,0.42186654
3836.0,29.0,0.90625,0.45580542
3837.0,29.0,0.875,0.62024194
3838.0,29.0,0.875,0.55642265
3839.0,29.0,0.9375,0.3139339
3840.0,29.0,0.90625,0.32111835
3841.0,29.0,0.9375,0.3159318
3842.0,29.0,0.84375,0.6231945
3843.0,29.0,0.96875,0.36233985
3844.0,29.0,0.90625,0.4526035
3845.0,29.0,0.9375,0.41577506
3846.0,29.0,0.84375,0.6333729
3847.0,29.0,0.96875,0.16053058
3848.0,29.0,0.875,0.4602612
3849.0,29.0,0.8125,0.6731516
3850.0,29.0,0.875,0.41617486
3851.0,29.0,0.8125,0.81954515
3852.0,29.0,0.65625,1.0242674
3853.0,29.0,0.84375,0.69752866
3854.0,29.0,0.90625,0.56096786
3855.0,29.0,0.78125,0.52744097
3856.0,29.0,0.78125,0.71617174
3857.0,29.0,0.75,0.8305072
3858.0,29.0,0.75,0.8600231
3859.0,29.0,0.84375,0.5359611
3860.0,29.0,0.9375,0.4195473
3861.0,29.0,0.8125,0.76033425
3862.0,29.0,0.90625,0.4823003
3863.0,29.0,0.71875,0.81109
3864.0,29.0,0.84375,0.5381554
3865.0,29.0,0.90625,0.5757472
3866.0,29.0,0.90625,0.3910232
3867.0,29.0,0.78125,0.8564584
3868.0,29.0,0.90625,0.49390066
3869.0,29.0,0.875,0.49304628
3870.0,29.0,0.84375,0.64239985
3871.0,29.0,0.84375,0.7407424
3872.0,29.0,0.96875,0.27515957
3873.0,29.0,0.875,0.56202054
3874.0,29.0,0.90625,0.4702749
3875.0,29.0,0.84375,0.49391496
3876.0,29.0,0.84375,0.70044816
3877.0,29.0,0.84375,0.54190964
3878.0,29.0,0.78125,0.8685476
3879.0,29.0,0.875,0.6877486
3880.0,29.0,0.875,0.56478417
3881.0,29.0,0.8125,0.6593311
3882.0,29.0,0.78125,0.86170864
3883.0,29.0,0.84375,0.530379
3884.0,29.0,0.84375,0.66161126
3885.0,29.0,0.875,0.51798314
3886.0,29.0,0.9375,0.26543707
3887.0,29.0,0.90625,0.44366625
3888.0,29.0,0.78125,0.7151173
3889.0,29.0,0.875,0.6297871
3890.0,29.0,0.84375,0.5498848
3891.0,29.0,0.78125,0.80432546
3892.0,29.0,0.84375,0.49082536
3893.0,29.0,0.90625,0.6218499
3894.0,29.0,0.8125,0.6349485
3895.0,29.0,0.96875,0.3967947
3896.0,29.0,0.84375,0.6634426
3897.0,29.0,0.90625,0.44257024
3898.0,29.0,0.9375,0.4428691
3899.0,29.0,0.90625,0.38176802
3900.0,29.0,0.875,0.42648762
3901.0,29.0,0.90625,0.45187998
3902.0,29.0,0.96875,0.2989009
3903.0,29.0,0.75,0.683774
3904.0,29.0,0.90625,0.45317602
3905.0,29.0,0.8125,0.46957436
3906.0,29.0,0.84375,0.69356996
3907.0,29.0,0.84375,0.68794996
3908.0,29.0,0.78125,0.8917711
3909.0,29.0,0.84375,0.67726064
3910.0,29.0,0.84375,0.4685322
3911.0,29.0,0.875,0.4940297
3912.0,29.0,0.78125,0.84149396
3913.0,29.0,0.71875,1.058105
3914.0,29.0,0.78125,0.690847
3915.0,29.0,0.9375,0.26522332
3916.0,29.0,0.84375,0.78813404
3917.0,29.0,0.84375,0.77348256
3918.0,29.0,0.875,0.6399332
3919.0,29.0,0.90625,0.51514775
3920.0,29.0,0.875,0.55925685
3921.0,29.0,0.90625,0.29281864
3922.0,29.0,0.84375,0.47165745
3923.0,29.0,0.875,0.5353778
3924.0,29.0,0.84375,0.62148976
3925.0,29.0,0.9375,0.32952148
3926.0,29.0,0.96875,0.3224075
3927.0,29.0,0.9375,0.42076844
3928.0,29.0,0.8125,0.63798994
3929.0,29.0,0.875,0.617338
3930.0,29.0,0.75,0.7826693
3931.0,29.0,0.90625,0.3716695
3932.0,29.0,0.9375,0.42696398
3933.0,29.0,0.75,0.6537047
3934.0,29.0,0.75,0.9385971
3935.0,29.0,0.78125,0.81558985
3936.0,29.0,0.84375,0.5980744
3937.0,29.0,0.875,0.610817
3938.0,29.0,0.78125,0.61268413
3939.0,29.0,0.8125,0.48906237
3940.0,29.0,0.875,0.5476958
3941.0,29.0,0.9375,0.45309508
3942.0,29.0,0.9375,0.3524171
3943.0,29.0,0.875,0.55444205
3944.0,29.0,0.8333333333333334,0.6116558
3945.0,30.0,0.8125,0.6860475
3946.0,30.0,0.875,0.36614367
3947.0,30.0,0.90625,0.47477013
3948.0,30.0,0.9375,0.3457961
3949.0,30.0,0.84375,0.58482236
3950.0,30.0,0.78125,0.5225089
3951.0,30.0,0.875,0.60230345
3952.0,30.0,0.875,0.46533906
3953.0,30.0,0.875,0.8189769
3954.0,30.0,0.9375,0.447513
3955.0,30.0,0.875,0.50433075
3956.0,30.0,0.8125,0.7461747
3957.0,30.0,0.875,0.4936153
3958.0,30.0,0.9375,0.43067467
3959.0,30.0,0.84375,0.50666267
3960.0,30.0,0.75,0.99272835
3961.0,30.0,0.90625,0.5514984
3962.0,30.0,0.84375,0.5341262
3963.0,30.0,0.875,0.64554036
3964.0,30.0,0.84375,0.565621
3965.0,30.0,0.90625,0.38579974
3966.0,30.0,0.875,0.75594175
3967.0,30.0,0.90625,0.47314882
3968.0,30.0,0.90625,0.5034216
3969.0,30.0,0.8125,0.6959614
3970.0,30.0,0.875,0.4840312
3971.0,30.0,0.78125,0.7720043
3972.0,30.0,0.84375,0.5943355
3973.0,30.0,0.84375,0.5271161
3974.0,30.0,0.875,0.4689177
3975.0,30.0,0.8125,0.55625427
3976.0,30.0,0.84375,0.78981644
3977.0,30.0,0.90625,0.53817
3978.0,30.0,0.8125,0.6429856
3979.0,30.0,0.90625,0.421464
3980.0,30.0,0.875,0.6885422
3981.0,30.0,0.90625,0.56261945
3982.0,30.0,0.84375,0.5867488
3983.0,30.0,0.84375,0.50719786
3984.0,30.0,0.71875,0.9652836
3985.0,30.0,0.75,0.92391866
3986.0,30.0,0.875,0.5835378
3987.0,30.0,0.875,0.53430855
3988.0,30.0,0.9375,0.34478262
3989.0,30.0,0.84375,0.6409213
3990.0,30.0,0.875,0.61639386
3991.0,30.0,0.90625,0.34196785
3992.0,30.0,0.875,0.5759474
3993.0,30.0,0.90625,0.5301139
3994.0,30.0,0.8125,0.81187373
3995.0,30.0,0.84375,0.92293996
3996.0,30.0,0.84375,0.5289162
3997.0,30.0,0.90625,0.3731467
3998.0,30.0,0.84375,0.4529283
3999.0,30.0,0.84375,0.46420228
4000.0,30.0,0.84375,0.7601637
4001.0,30.0,0.78125,0.8176084
4002.0,30.0,0.75,0.91123223
4003.0,30.0,0.96875,0.34702682
4004.0,30.0,0.8125,0.80216086
4005.0,30.0,0.9375,0.3864342
4006.0,30.0,0.84375,0.50826913
4007.0,30.0,0.8125,0.7259068
4008.0,30.0,0.8125,0.85516036
4009.0,30.0,0.84375,0.6462473
4010.0,30.0,0.875,0.5970011
4011.0,30.0,0.90625,0.46591875
4012.0,30.0,0.875,0.5667357
4013.0,30.0,0.84375,0.5301063
4014.0,30.0,0.8125,0.72929245
4015.0,30.0,0.84375,0.5487206
4016.0,30.0,0.78125,0.90668
4017.0,30.0,0.84375,0.71605074
4018.0,30.0,0.84375,0.50997937
4019.0,30.0,0.875,0.5510344
4020.0,30.0,0.84375,0.58452684
4021.0,30.0,0.875,0.5801898
4022.0,30.0,0.875,0.41397017
4023.0,30.0,0.875,0.58773535
4024.0,30.0,0.875,0.50125873
4025.0,30.0,0.84375,0.6657136
4026.0,30.0,0.875,0.50804955
4027.0,30.0,0.90625,0.41607454
4028.0,30.0,0.84375,0.71558094
4029.0,30.0,0.875,0.38502386
4030.0,30.0,0.84375,0.67931664
4031.0,30.0,0.90625,0.45008495
4032.0,30.0,0.84375,0.63872963
4033.0,30.0,0.90625,0.35753042
4034.0,30.0,0.78125,0.7361045
4035.0,30.0,0.90625,0.5514233
4036.0,30.0,0.90625,0.6239412
4037.0,30.0,0.90625,0.44599944
4038.0,30.0,0.8125,0.59933144
4039.0,30.0,0.9375,0.38364255
4040.0,30.0,0.96875,0.3427556
4041.0,30.0,0.78125,0.59406793
4042.0,30.0,0.71875,0.9724952
4043.0,30.0,0.625,0.914851
4044.0,30.0,0.875,0.43814477
4045.0,30.0,0.875,0.6995237
4046.0,30.0,0.8125,0.7520566
4047.0,30.0,0.875,0.4260425
4048.0,30.0,0.90625,0.5174564
4049.0,30.0,0.84375,0.67037165
4050.0,30.0,0.75,0.8498254
4051.0,30.0,0.90625,0.48085612
4052.0,30.0,0.875,0.47704005
4053.0,30.0,0.875,0.50855345
4054.0,30.0,0.875,0.60063815
4055.0,30.0,0.9375,0.32106715
4056.0,30.0,0.90625,0.48801914
4057.0,30.0,0.84375,0.67504644
4058.0,30.0,0.90625,0.40058926
4059.0,30.0,0.90625,0.51280516
4060.0,30.0,0.84375,0.5738185
4061.0,30.0,0.90625,0.45295614
4062.0,30.0,0.84375,0.66059744
4063.0,30.0,0.78125,0.80322737
4064.0,30.0,0.75,0.67440623
4065.0,30.0,0.90625,0.4122515
4066.0,30.0,0.9375,0.34171706
4067.0,30.0,0.78125,0.70910704
4068.0,30.0,0.84375,0.5987959
4069.0,30.0,0.875,0.60125935
4070.0,30.0,0.875,0.38314676
4071.0,30.0,0.8125,0.5657884
4072.0,30.0,0.9375,0.3058205
4073.0,30.0,0.8125,0.56366277
4074.0,30.0,0.90625,0.3984646
4075.0,30.0,0.875,0.44051775
4076.0,30.0,0.875,0.53667974
4077.0,30.0,0.96875,0.35600337
4078.0,30.0,0.84375,0.57742363
4079.0,30.0,0.875,0.4174912
4080.0,30.0,0.6666666666666666,1.1330757
